"","gnb","tnb","gns","farmer","optim","rep","landscape"
"1283",-5660153140708.48,-2140924475786.23,-167355083.148901,-700305.420500639,"Farmer",63,44
"1284",-1893592183758.66,-370537198534.355,-145918712.196464,-874724.281455018,"Farmer",63,45
"1285",-7337994016298.12,-4899319812063.11,-169956513.099323,-559681.327758787,"Farmer",63,46
"1286",-8804672359868.75,-3951707493062.74,-182125891.538505,-588285.71739029,"Farmer",63,47
"1287",-7090919458031.21,-2895468848907.49,-177829341.900011,-640024.051248762,"Farmer",63,48
"1288",-2630319127056.81,-812896261983.758,-144107279.681831,-789157.436461791,"Farmer",63,49
"1289",-1470923047100.3,-414218884250.653,-138647392.062013,-867795.541451472,"Farmer",63,50
"1290",-8205562140450.31,-5545176783634.61,-173128819.570179,-518571.773358156,"Farmer",64,1
"1291",-937922767994.354,-92394638190.2905,-138000031.843099,-972530.997752764,"Farmer",64,2
"1292",-8628911808813.96,-3067093302945.24,-187500377.025596,-634767.166344887,"Farmer",64,3
"1293",-6604534579413.49,-6208911923086.34,-164058999.019627,-538246.453840972,"Farmer",64,4
"1294",-1054575941532.4,-146712683271.092,-136361920.992188,-951080.373454184,"Farmer",64,5
"1295",-7582826333335.51,-1825234760260.85,-192457546.351481,-694643.461947384,"Farmer",64,6
"1296",-1640290597238.98,-288295745782.242,-143764917.497044,-910535.794049918,"Farmer",64,7
"1297",-1938274824520.42,-774836341628.626,-142777175.574055,-809885.36811879,"Farmer",64,8
"1298",-1183339115024.98,-170803461605.226,-140416550.031605,-939633.99682626,"Farmer",64,9
"1299",-1330265028194.12,-159545694196.862,-143240278.722543,-951970.411718804,"Farmer",64,10
"1300",-2100158705377.8,-576385737959.678,-149822497.134165,-881228.367303056,"Farmer",64,11
"1301",-2704708873102.56,-1026138445653.45,-149893058.083622,-788805.12093282,"Farmer",64,12
"1302",-7132275750530.98,-4017099789913.25,-172248138.623711,-600151.111109798,"Farmer",64,13
"1303",-3092824054570.29,-1325091334933.67,-150496087.449312,-748834.921060557,"Farmer",64,14
"1304",-2383196032917.69,-606105831695.348,-151530627.720936,-864404.651230928,"Farmer",64,15
"1305",-2699400766932.48,-1196917148140.73,-148059258.49146,-773235.241744054,"Farmer",64,16
"1306",-3505241388539.41,-895838674724.231,-161184343.235678,-799076.327268225,"Farmer",64,17
"1307",-7167394447381.97,-3983591909612.65,-169713815.913619,-584316.232419796,"Farmer",64,18
"1308",-4327610808859.52,-1539976682222.29,-164139864.335868,-747054.647031394,"Farmer",64,19
"1309",-1050075945079.42,-118287719161.284,-137410845.459099,-962929.841186296,"Farmer",64,20
"1310",-5883875386766.92,-5693969744444.08,-158606525.957399,-551218.70112011,"Farmer",64,21
"1311",-1486366952960.78,-172593104017.442,-147920897.957586,-935517.149072061,"Farmer",64,22
"1312",-5210822450353.29,-4648953182482,-157058218.423092,-608127.567094506,"Farmer",64,23
"1313",-7947589780948.78,-4220787575871.2,-176385313.693759,-580549.325875005,"Farmer",64,24
"1314",-7906702338330.9,-2083065816351.67,-181672968.853984,-649218.24137013,"Farmer",64,25
"1315",-2492460212662.75,-805096570052.076,-148096940.520468,-828893.279501017,"Farmer",64,26
"1316",-7520379112437.97,-5204688940293.69,-169783999.564159,-541922.94169184,"Farmer",64,27
"1317",-6553820726891,-1348742331066,-188686111.79252,-729653.546321499,"Farmer",64,28
"1318",-2194395955094.28,-433806769311.79,-151045906.332811,-899105.569474031,"Farmer",64,29
"1319",-2236115244969.59,-431318730923.685,-156582319.960004,-892858.411830836,"Farmer",64,30
"1320",-8096181131008.92,-5013019941545.9,-178123073.537493,-557564.664929135,"Farmer",64,31
"1321",-3435812181220.61,-1917919712570.1,-146850400.447077,-690991.624179042,"Farmer",64,32
"1322",-5824956953946.4,-2857546318277.52,-167886821.85121,-634305.018406115,"Farmer",64,33
"1323",-6378033082987.81,-5527095736305.67,-165260407.020751,-569625.70072278,"Farmer",64,34
"1324",-4070367685900.1,-2546803439915.97,-154063723.998596,-669713.72935691,"Farmer",64,35
"1325",-3069557067328.11,-786827625542.24,-154293262.60698,-848284.776219338,"Farmer",64,36
"1326",-7133353907550.9,-1986350836206.37,-187547401.270167,-704379.030431749,"Farmer",64,37
"1327",-3717628851687.43,-1014811996803.59,-165126912.482454,-768510.518963443,"Farmer",64,38
"1328",-5954026937235.88,-5003338376711.8,-163256532.182424,-573960.58012042,"Farmer",64,39
"1329",-4869920092907.91,-2246840928994.83,-160299874.468483,-675163.942212307,"Farmer",64,40
"1330",-2903295785299.55,-753784215984.322,-154259420.195385,-841228.833549141,"Farmer",64,41
"1331",-7257577285147.83,-2360627274858.07,-180683646.701916,-674322.706097241,"Farmer",64,42
"1332",-7580338420786.34,-1699235790951.56,-191378667.376076,-697535.9390253,"Farmer",64,43
"1333",-4381921568171.19,-2733667871108.11,-157340464.383077,-658099.408691957,"Farmer",64,44
"1334",-7045978291676.95,-1213466934239.85,-190038379.789797,-719087.675168557,"Farmer",64,45
"1335",-5800905838003.51,-3408329758487.36,-164149903.689908,-616211.964177302,"Farmer",64,46
"1336",-4473189615827.37,-2727104877286.79,-153864044.342128,-681863.330167544,"Farmer",64,47
"1337",-5895165403614.75,-3464373986360.7,-160184340.797795,-617196.919575138,"Farmer",64,48
"1338",-4193283848078.81,-2784105734534.56,-150479818.984121,-617793.682067415,"Farmer",64,49
"1339",-6285373171291.55,-1474098311946.03,-181964269.507544,-718995.211825613,"Farmer",64,50
"1340",-2094242557584.44,-543636015031.953,-139964477.756939,-882928.993905979,"Farmer",65,1
"1341",-8734423604527.37,-7187433390412.85,-171720327.708566,-475955.952270304,"Farmer",65,2
"1342",-1758132171682.57,-189179982920.048,-150291500.082668,-962854.29209237,"Farmer",65,3
"1343",-1547113315037.02,-266501797073.652,-145620972.380304,-971407.088641565,"Farmer",65,4
"1344",-8364064893142.23,-2576930528026,-190042474.790486,-651352.702394424,"Farmer",65,5
"1345",-2560823444845.48,-742835664622.997,-143294184.269236,-866917.66465744,"Farmer",65,6
"1346",-3229152969771.52,-932785397790.54,-157727527.063119,-800801.62928969,"Farmer",65,7
"1347",-3709029347756.8,-1143284982304.69,-157849772.229147,-781236.643995906,"Farmer",65,8
"1348",-3934205409952.82,-1786961059893.73,-153790517.279342,-722426.901522328,"Farmer",65,9
"1349",-6382626093850.05,-1711405370937.46,-185345508.616987,-701254.988431566,"Farmer",65,10
"1350",-4791582220977.99,-3115494180253.65,-159335721.045614,-661183.684363447,"Farmer",65,11
"1351",-3168117345204.51,-940525056466.775,-151532487.851237,-830229.819996567,"Farmer",65,12
"1352",-7464241695796.7,-6671296364733.32,-161562689.793021,-480644.20583622,"Farmer",65,13
"1353",-7571514438185.66,-3223804833228.97,-182653185.596562,-637986.599926017,"Farmer",65,14
"1354",-8182877320688.62,-3499416855082.94,-181452147.482583,-626410.145924948,"Farmer",65,15
"1355",-6955804584929.15,-4928951473520.68,-164105826.318868,-561150.543017065,"Farmer",65,16
"1356",-5026604996767.28,-2266972982728.94,-162447883.945873,-674181.519421066,"Farmer",65,17
"1357",-2006973205022.25,-462580589278.814,-143887882.480904,-881711.174111723,"Farmer",65,18
"1358",-3148398237755.74,-1609887072420.85,-144836494.23974,-751045.347583731,"Farmer",65,19
"1359",-6000833474090.39,-4259040363787.17,-161089637.286761,-588758.21479872,"Farmer",65,20
"1360",-4522876121475.78,-2006303380053.19,-163674996.93991,-708693.46477147,"Farmer",65,21
"1361",-2589012407886.47,-523020514959.916,-153496770.343234,-847500.675025374,"Farmer",65,22
"1362",-2538863091340.97,-314207525776.598,-150450896.524966,-906099.27488215,"Farmer",65,23
"1363",-6428827523413.23,-2973832141695.4,-172619005.36962,-639085.278731707,"Farmer",65,24
"1364",-7876313205380.24,-2243056018589.46,-188707269.763936,-680750.507230406,"Farmer",65,25
"1365",-6908918868169.02,-4634492566928.04,-168195994.991081,-574669.86231358,"Farmer",65,26
"1366",-6246868159539.39,-2127037455077.2,-177848514.696422,-685608.132605077,"Farmer",65,27
"1367",-1725710971020.26,-390259223247.26,-145722374.082519,-904749.231717425,"Farmer",65,28
"1368",-3827527000440.57,-1283778867046.49,-154932378.582121,-768026.66592469,"Farmer",65,29
"1369",-5563965492798.84,-1577097257252.37,-174599273.879038,-732142.552982106,"Farmer",65,30
"1370",-5918301293250.62,-3897567324253.03,-161905874.914763,-613715.767079614,"Farmer",65,31
"1371",-6022262568593.88,-2436980637084.26,-174090255.845611,-668259.985551503,"Farmer",65,32
"1372",-1988779961665.75,-249991117726.561,-153409003.872426,-952875.607881035,"Farmer",65,33
"1373",-3550027898326.46,-1320425539610.63,-155140028.822962,-742456.891190016,"Farmer",65,34
"1374",-8837364505369.53,-3988589090684.49,-184843742.550397,-612800.055922415,"Farmer",65,35
"1375",-6229735733726,-1305080748393.35,-183664238.403789,-764863.467191071,"Farmer",65,36
"1376",-8418045365691.3,-6016579286390.18,-174185602.224052,-520975.120636318,"Farmer",65,37
"1377",-8053489019021.61,-6166832569798.31,-172026966.336283,-514222.002927292,"Farmer",65,38
"1378",-5251878111145.76,-2617927258667.85,-160080320.555461,-642848.654370989,"Farmer",65,39
"1379",-8208411795356.28,-5724878123187.32,-174488636.717605,-533357.541775873,"Farmer",65,40
"1380",-2269560628488.01,-335297575990.182,-152028589.610392,-879380.02228129,"Farmer",65,41
"1381",-2435477435334.43,-758379015385.174,-151452527.684904,-875771.061067141,"Farmer",65,42
"1382",-4462337413629.99,-2155006167040.02,-157999250.398536,-692378.983988379,"Farmer",65,43
"1383",-2752176109606.24,-783806835807.841,-151294518.431566,-857765.684121657,"Farmer",65,44
"1384",-6319195848582.32,-4185488672423.37,-163940529.237295,-603676.16688972,"Farmer",65,45
"1385",-7381795862211.56,-4874549278895.7,-171884282.946944,-545789.512299226,"Farmer",65,46
"1386",-3586764480450.64,-614954144476.307,-165194982.405232,-795679.418401184,"Farmer",65,47
"1387",-5546778404959.46,-4144808228984.48,-155293420.161888,-605994.891632498,"Farmer",65,48
"1388",-7431178532829.24,-5271452931794.57,-167367878.110586,-541440.426896306,"Farmer",65,49
"1389",-7928911631104.22,-6337074136025.73,-169997753.534225,-496755.946479832,"Farmer",65,50
"1390",-6514962626064.33,-6391729749855.26,-159789219.663678,-479746.582216454,"Farmer",66,1
"1391",-1082706639689.44,-116465980715.442,-137101715.28738,-972276.749756901,"Farmer",66,2
"1392",-7693828187784.22,-1688197254992.33,-187325624.228425,-700605.920018061,"Farmer",66,3
"1393",-9555359984022.94,-3652485648806.57,-188535347.917049,-589479.109494465,"Farmer",66,4
"1394",-922471544087.418,-151718586115.302,-134589207.79161,-968035.066429675,"Farmer",66,5
"1395",-9146005540113.6,-4617685892293.93,-182578646.277519,-550061.289960302,"Farmer",66,6
"1396",-8685660967848.28,-6558608430066.26,-172012061.422478,-491884.533419378,"Farmer",66,7
"1397",-5742329135211.15,-960003760275.152,-182648967.038047,-787009.4749914,"Farmer",66,8
"1398",-3922633779713.1,-1011035740626.11,-157790407.57865,-829789.192801212,"Farmer",66,9
"1399",-3079508325100.99,-1418238661619.01,-152961151.41298,-769746.370626839,"Farmer",66,10
"1400",-1258105106941.39,-206824273861.157,-138114052.679933,-955026.962792424,"Farmer",66,11
"1401",-4435687238915.61,-785261495581.135,-168236681.55159,-803536.844753632,"Farmer",66,12
"1402",-8363889608654.75,-6189202813641.15,-171263395.412594,-501393.363988812,"Farmer",66,13
"1403",-3068819589439.71,-514842023522.935,-154226617.239207,-889881.798942278,"Farmer",66,14
"1404",-7789402874682.35,-2750314059034.41,-180872769.655752,-637538.346378776,"Farmer",66,15
"1405",-7331876016756.43,-6007885300377.84,-169452958.889786,-516344.800759394,"Farmer",66,16
"1406",-1059941487334.03,-175866655334.508,-139073191.368956,-945107.193847791,"Farmer",66,17
"1407",-7983240926836.49,-4252461361438.54,-175985823.954755,-577989.099001077,"Farmer",66,18
"1408",-1452430996283.8,-241522748491.609,-147057005.959626,-937429.314942571,"Farmer",66,19
"1409",-6351544278853.81,-2160569203184.43,-168942694.427681,-671694.400013706,"Farmer",66,20
"1410",-4665450506385.53,-1859323044409.81,-161178377.534448,-717896.095869005,"Farmer",66,21
"1411",-6154256917737.75,-1088633400042.81,-185374558.105935,-764914.68276737,"Farmer",66,22
"1412",-2236032856025.28,-738422913538.793,-143707582.446262,-853453.001279849,"Farmer",66,23
"1413",-2077905161039.65,-354684570589.14,-148913190.494879,-927168.138407118,"Farmer",66,24
"1414",-3777718011625.51,-1439219113326.98,-156344230.631994,-730801.478877363,"Farmer",66,25
"1415",-2883193379997.2,-645349817485.007,-155628531.903722,-898989.927915191,"Farmer",66,26
"1416",-8712212646825.99,-4810784461286.25,-178755717.347915,-535056.55952915,"Farmer",66,27
"1417",-5270675732093.1,-2911850942799.36,-163483373.182651,-626494.990851603,"Farmer",66,28
"1418",-3692243674329,-1345116913142.6,-158734826.612351,-738805.508485106,"Farmer",66,29
"1419",-8888536765211.34,-3366897646660.38,-186331210.251768,-607542.494136553,"Farmer",66,30
"1420",-3356977474233.03,-988320981952.484,-159273216.408871,-801999.674695807,"Farmer",66,31
"1421",-6122438249166.01,-1931599427899.85,-173420826.778092,-714444.952484558,"Farmer",66,32
"1422",-2773106129200.12,-728248329903.052,-147814370.105202,-840125.184365581,"Farmer",66,33
"1423",-5337407554042.52,-2724810058261.41,-162819273.47788,-644573.286693132,"Farmer",66,34
"1424",-2305726461593.52,-756341716657.673,-145563127.899497,-866528.610970481,"Farmer",66,35
"1425",-3316101966370.29,-1104662304487.99,-154132055.531006,-829914.449416165,"Farmer",66,36
"1426",-8747732891054.1,-4013108529887.12,-181370175.843511,-572804.713224645,"Farmer",66,37
"1427",-6789798898110.03,-5710272059171.51,-166455642.177347,-524278.824232786,"Farmer",66,38
"1428",-5040126370028.54,-2659435975006.87,-161925050.825732,-679123.655385266,"Farmer",66,39
"1429",-7848988125935.53,-2574530989733.42,-181703187.594423,-645792.757184949,"Farmer",66,40
"1430",-6392497864775.28,-5131134533566.06,-163969124.673744,-540870.420308951,"Farmer",66,41
"1431",-6876868556188.91,-5422289796639.69,-164701141.951117,-519060.496365757,"Farmer",66,42
"1432",-6301514541874.96,-1113064413355.43,-179933492.663683,-752040.380790679,"Farmer",66,43
"1433",-1609531848587.94,-372581206981.968,-144622737.253404,-911637.933524294,"Farmer",66,44
"1434",-1701240165775.95,-377611630438.387,-146540011.87532,-898930.962340758,"Farmer",66,45
"1435",-7531878433099.62,-3835787621817.84,-175720821.772476,-599999.368109798,"Farmer",66,46
"1436",-5058566278772.98,-1216302811085.24,-174752503.701033,-780986.650287809,"Farmer",66,47
"1437",-4146835911661,-2039918826807.03,-155749275.080792,-684436.470218068,"Farmer",66,48
"1438",-1320629464861.1,-338549948286.064,-140497151.961997,-926197.104591836,"Farmer",66,49
"1439",-8242242299599.34,-3197004094127.58,-184531818.672617,-608472.257395628,"Farmer",66,50
"1440",-7803570561451.06,-6235879511965.11,-166649792.02527,-499367.69453519,"Farmer",67,1
"1441",-8824285455390.12,-2684912191188.61,-187346424.71543,-654831.430667544,"Farmer",67,2
"1442",-990682238704.417,-107858983067.152,-138199747.632443,-986132.949593724,"Farmer",67,3
"1443",-1132125435686.53,-185577463801.605,-140502819.63257,-972320.052963674,"Farmer",67,4
"1444",-8129713095525.69,-2145960467653.14,-185472343.644132,-672096.635146893,"Farmer",67,5
"1445",-5449677823554.73,-2686150329672.25,-162736679.921334,-704688.469532963,"Farmer",67,6
"1446",-5786466293724.03,-4224976111898.42,-156370563.054435,-595379.589714067,"Farmer",67,7
"1447",-6798269839759.43,-2091496796922.93,-178550556.521885,-682856.176460686,"Farmer",67,8
"1448",-3764769567821.98,-1568379466676.14,-150588702.519103,-741909.721582239,"Farmer",67,9
"1449",-6915786903340.32,-4661862641444.8,-166787621.620262,-583859.581480209,"Farmer",67,10
"1450",-1882678440719.05,-367708119244.786,-146484299.080377,-929832.630609305,"Farmer",67,11
"1451",-1650719690030.15,-404109544167.662,-143220930.135581,-911226.727365757,"Farmer",67,12
"1452",-1347095287957.11,-256690621972.917,-142251823.598011,-965267.686876483,"Farmer",67,13
"1453",-7533217673370.47,-4959969187472.64,-168126110.479053,-554572.578570626,"Farmer",67,14
"1454",-7041096663898.31,-3763608383848.99,-168307727.715732,-622035.784435298,"Farmer",67,15
"1455",-1306723841742.76,-137589284671.376,-140474093.54962,-968098.861310298,"Farmer",67,16
"1456",-2930079893029.4,-646808547987.14,-153117473.177725,-824813.240821959,"Farmer",67,17
"1457",-7178919850149.43,-1839328537106.91,-182400232.983474,-700372.070094435,"Farmer",67,18
"1458",-1807974903992.9,-324039998516.601,-147283604.035046,-944234.573160739,"Farmer",67,19
"1459",-6474307073446.86,-4037951055315.09,-168418972.480445,-606188.90618119,"Farmer",67,20
"1460",-4250493797951.16,-1095776079015.67,-161811003.033854,-755716.847064108,"Farmer",67,21
"1461",-7945729311833.44,-6243987223818.91,-168326733.01955,-509124.53567088,"Farmer",67,22
"1462",-2560205709254.83,-607607914199.95,-148204195.04314,-828213.57588434,"Farmer",67,23
"1463",-7201075718215.07,-5723873900171.27,-166343307.297466,-541515.375781603,"Farmer",67,24
"1464",-5942993043290.81,-3076665891891.11,-163771008.93765,-672933.114996343,"Farmer",67,25
"1465",-3946236231115.09,-1369305073288.69,-158673498.984844,-779965.263384735,"Farmer",67,26
"1466",-4677142612873.87,-2325452005589.19,-163322465.028942,-657112.52347657,"Farmer",67,27
"1467",-7093588793332.44,-4270798359507.52,-170853370.691214,-571430.747084695,"Farmer",67,28
"1468",-8012358081878.21,-5254524504398.09,-170217126.066754,-506794.123114563,"Farmer",67,29
"1469",-5798970496784.66,-1637819329550.54,-174563661.961544,-722911.886670374,"Farmer",67,30
"1470",-6359546348006.68,-3387214547035.94,-169021908.479189,-645997.563259056,"Farmer",67,31
"1471",-7754686525861.95,-5613322124592.59,-169151546.416926,-530892.78161416,"Farmer",67,32
"1472",-3739235623572.35,-890143382714.453,-159289541.603671,-807462.713475073,"Farmer",67,33
