"","X.1","X","gnb","tnb","gns","farmer","optim","rep","landscape"
"721",721,721,96409500050598.4,55133268736356.8,5365292895.87935,7727222.97800835,"GNB + TNB + GNS + Farmer",52,32
"722",722,722,60302250257412.2,26829277551712.4,5176676237.86162,8213917.52692015,"GNB + TNB + GNS + Farmer",52,33
"723",723,723,66004831529495.6,28670771062929.6,5221445836.02183,8156339.64526584,"GNB + TNB + GNS + Farmer",52,34
"724",724,724,100334768747165,51061285735922.3,5432464854.74394,7771172.71749945,"GNB + TNB + GNS + Farmer",52,35
"725",725,725,88970046491207.8,44933964138535.5,5370566136.35178,7887747.7412069,"GNB + TNB + GNS + Farmer",52,36
"726",726,726,81198898606020.2,39074044693339.9,5349936844.05943,7943060.7720808,"GNB + TNB + GNS + Farmer",52,37
"727",727,727,83653441461861.3,38818822626555.2,5343336867.39987,7950609.76362794,"GNB + TNB + GNS + Farmer",52,38
"728",728,728,85010535856392,43593432179545.5,5363561152.96735,7913913.4576784,"GNB + TNB + GNS + Farmer",52,39
"729",729,729,82558486294686.5,39149868563565.4,5341019660.87877,7988257.7800831,"GNB + TNB + GNS + Farmer",52,40
"730",730,730,75647814394112.1,34329865566130.2,5311108590.01223,8039732.41965358,"GNB + TNB + GNS + Farmer",52,41
"731",731,731,72400873398579.5,31682479586090,5273121084.47563,8096329.34377003,"GNB + TNB + GNS + Farmer",52,42
"732",732,732,89711451397201.1,41744165494253.6,5380299780.20808,7893141.10790601,"GNB + TNB + GNS + Farmer",52,43
"733",733,733,97283273328438.5,43282466336301.1,5490383312.24504,7845178.58477396,"GNB + TNB + GNS + Farmer",52,44
"734",734,734,95825472121298,49974120544923.3,5404809803.93068,7788727.88937231,"GNB + TNB + GNS + Farmer",52,45
"735",735,735,101554645955655,50474971032788.2,5416444322.33815,7760907.26631673,"GNB + TNB + GNS + Farmer",52,46
"736",736,736,64859616813041.1,28311919976665.1,5179194090.80017,8193462.29013236,"GNB + TNB + GNS + Farmer",52,47
"737",737,737,75227047246078,33910557077484.8,5329632665.02581,8078456.5121387,"GNB + TNB + GNS + Farmer",52,48
"738",738,738,76233079744711.3,32925061193406.6,5301162761.58664,8085949.44988291,"GNB + TNB + GNS + Farmer",52,49
"739",739,739,96450050205406.4,43105527344506.3,5476303682.23254,7849256.97563995,"GNB + TNB + GNS + Farmer",52,50
"740",740,740,101357076226356,42798266344086.8,5552842549.16453,7879200.45852719,"GNB + TNB + GNS + Farmer",53,1
"741",741,741,103029544443046,50079727650431.2,5469834183.49281,7786464.32698669,"GNB + TNB + GNS + Farmer",53,2
"742",742,742,64145716028037.5,25578457634908.8,5287286124.6563,8184877.65691779,"GNB + TNB + GNS + Farmer",53,3
"743",743,743,62617151122449.3,28385317322418.9,5228704268.21171,8164626.30883821,"GNB + TNB + GNS + Farmer",53,4
"744",744,744,92709425430011.9,58802858332038.5,5358748394.49659,7734467.45993637,"GNB + TNB + GNS + Farmer",53,5
"745",745,745,62361649199394.2,27117818942321.7,5247958315.66156,8180081.75400942,"GNB + TNB + GNS + Farmer",53,6
"746",746,746,79549369927874.5,34435025855139.7,5328072087.21909,8013957.78744823,"GNB + TNB + GNS + Farmer",53,7
"747",747,747,98120701000985.3,42266703619626,5527112119.30545,7885575.49056129,"GNB + TNB + GNS + Farmer",53,8
"748",748,748,94233543371949.4,52806160270415.8,5435743921.31561,7842954.69664053,"GNB + TNB + GNS + Farmer",53,9
"749",749,749,97240234591695.7,48127969963136.8,5428051840.56943,7830609.02917965,"GNB + TNB + GNS + Farmer",53,10
"750",750,750,67642602071769.8,28520432023864.5,5277755294.34917,8134120.61533014,"GNB + TNB + GNS + Farmer",53,11
"751",751,751,81184147516560.7,34102032152331.2,5361786449.20014,8001516.42570303,"GNB + TNB + GNS + Farmer",53,12
"752",752,752,69270961545280.6,30448093264121.4,5289981249.0256,8108277.31824941,"GNB + TNB + GNS + Farmer",53,13
"753",753,753,91371312915984.3,56416618094205.5,5354690915.70303,7750904.00831423,"GNB + TNB + GNS + Farmer",53,14
"754",754,754,70676622092661.7,31642333778750.2,5304897061.92303,8090605.49497042,"GNB + TNB + GNS + Farmer",53,15
"755",755,755,66675472546220.2,30127808676109.6,5266620285.12837,8131007.47006529,"GNB + TNB + GNS + Farmer",53,16
"756",756,756,76651223498154.2,33585723669525.9,5348092382.00963,8040838.42952568,"GNB + TNB + GNS + Farmer",53,17
"757",757,757,102702044858140,51939955003771.1,5455818968.51724,7765389.09021321,"GNB + TNB + GNS + Farmer",53,18
"758",758,758,78352909121815.7,38367311145628.5,5300993522.29963,7973196.52227259,"GNB + TNB + GNS + Farmer",53,19
"759",759,759,75022792037839.6,39295993679257,5237045511.44624,7977484.17418471,"GNB + TNB + GNS + Farmer",53,20
"760",760,760,90485233372242.2,55165515058388.3,5342781557.04998,7777129.55731573,"GNB + TNB + GNS + Farmer",53,21
"761",761,761,101723369921501,47164645306669.6,5476474429.94393,7816814.82419114,"GNB + TNB + GNS + Farmer",53,22
"762",762,762,87358722585464.4,46615251691040.4,5396602689.47291,7908036.4267218,"GNB + TNB + GNS + Farmer",53,23
"763",763,763,83120575243239.1,37074210799540.8,5371198673.59325,7988957.5167026,"GNB + TNB + GNS + Farmer",53,24
"764",764,764,97402732918845.4,40679032829021.3,5533437818.9024,7902394.34096401,"GNB + TNB + GNS + Farmer",53,25
"765",765,765,91525290561702.7,57781655363703.8,5350871870.51672,7748030.44144841,"GNB + TNB + GNS + Farmer",53,26
"766",766,766,72051297878700.7,32229677415538.9,5314872854.26156,8075659.75601618,"GNB + TNB + GNS + Farmer",53,27
"767",767,767,95551424921546.7,42252043951256.2,5499811003.63913,7915445.74867894,"GNB + TNB + GNS + Farmer",53,28
"768",768,768,76756760429074.1,32038138175286.6,5377088482.40877,8058778.11919335,"GNB + TNB + GNS + Farmer",53,29
"769",769,769,93453681445320,39698414567290.7,5504369476.92143,7938358.96726922,"GNB + TNB + GNS + Farmer",53,30
"770",770,770,99738443537299.6,43764445007623.5,5497550196.98256,7863918.08593943,"GNB + TNB + GNS + Farmer",53,31
"771",771,771,96248556041157.7,53855630295965.2,5434258759.92418,7797490.16809735,"GNB + TNB + GNS + Farmer",53,32
"772",772,772,73220323516301.1,30858362199713.3,5338248476.54721,8081949.84688295,"GNB + TNB + GNS + Farmer",53,33
"773",773,773,84287799922902.5,39360493884302.3,5390873614.39056,7944637.47135362,"GNB + TNB + GNS + Farmer",53,34
"774",774,774,92354504217377,40887349316988.2,5477485821.23421,7922388.14222875,"GNB + TNB + GNS + Farmer",53,35
"775",775,775,88865931004950.5,35709554363694.7,5463364922.29114,7957750.03500079,"GNB + TNB + GNS + Farmer",53,36
"776",776,776,74437704880077.7,32705550164258.8,5287207072.08048,8053058.74306788,"GNB + TNB + GNS + Farmer",53,37
"777",777,777,100969780386752,50734316117360,5448731274.62164,7772603.37168052,"GNB + TNB + GNS + Farmer",53,38
"778",778,778,99235014317861.7,45942807700422.6,5489568663.15751,7836934.36939597,"GNB + TNB + GNS + Farmer",53,39
"779",779,779,85850156041094.8,37866925145432.8,5410578431.3171,7950207.62234251,"GNB + TNB + GNS + Farmer",53,40
"780",780,780,65121863957532.1,27158339038664.6,5268697848.60728,8159685.11504983,"GNB + TNB + GNS + Farmer",53,41
"781",781,781,90447729149946.9,48995139523259.1,5407031925.70775,7855150.18144639,"GNB + TNB + GNS + Farmer",53,42
"782",782,782,64150927263335.5,28303771657495.2,5263045584.53073,8149719.61038515,"GNB + TNB + GNS + Farmer",53,43
"783",783,783,77748371912912.2,31157954797686.6,5332454669.36348,8071622.06504039,"GNB + TNB + GNS + Farmer",53,44
"784",784,784,85955740501855.4,37558704378848.5,5404514112.41174,7952290.0115151,"GNB + TNB + GNS + Farmer",53,45
"785",785,785,77950454100784.7,36648812288015.1,5271551092.84442,7990637.03414889,"GNB + TNB + GNS + Farmer",53,46
"786",786,786,100630885378916,48744831669993,5430338846.06617,7802367.29998375,"GNB + TNB + GNS + Farmer",53,47
"787",787,787,72206809341186.5,33581566523538.8,5247891955.25988,8052708.7092749,"GNB + TNB + GNS + Farmer",53,48
"788",788,788,67466298182944,31375200664968.6,5252243275.02793,8098635.503798,"GNB + TNB + GNS + Farmer",53,49
"789",789,789,66570433481876.4,27833167651075.5,5289692747.84858,8145488.48525773,"GNB + TNB + GNS + Farmer",53,50
"790",790,790,104887332491690,49181978076245.5,5524356014.05973,7808392.93813493,"GNB + TNB + GNS + Farmer",54,1
"791",791,791,59442201832866.7,27792434680733.6,5115577163.60979,8200781.43327834,"GNB + TNB + GNS + Farmer",54,2
"792",792,792,99336102917439.8,61285281038436.7,5421381220.00154,7693239.9533245,"GNB + TNB + GNS + Farmer",54,3
"793",793,793,61672724323346.4,25202858270710.7,5244050997.43781,8228092.16172372,"GNB + TNB + GNS + Farmer",54,4
"794",794,794,90240859321149.3,44979548161494.1,5407302900.38384,7907997.71272909,"GNB + TNB + GNS + Farmer",54,5
"795",795,795,101510373527117,59800398300100.7,5454198704.76454,7731893.56720486,"GNB + TNB + GNS + Farmer",54,6
"796",796,796,75302870272648.7,34641222127619.8,5332521353.0607,8053279.77831799,"GNB + TNB + GNS + Farmer",54,7
"797",797,797,95552868660707.7,54655021634782,5430748055.74631,7794498.17277639,"GNB + TNB + GNS + Farmer",54,8
"798",798,798,103288910687079,47151965999787.3,5506263344.448,7811367.15715652,"GNB + TNB + GNS + Farmer",54,9
"799",799,799,102731196408482,60806505116542,5451479794.43431,7704510.68734646,"GNB + TNB + GNS + Farmer",54,10
"800",800,800,97723196064622.5,57521502296226.5,5418986545.76081,7750788.50788608,"GNB + TNB + GNS + Farmer",54,11
"801",801,801,100582552761404,50462384007734.3,5452798373.71605,7788633.87477962,"GNB + TNB + GNS + Farmer",54,12
"802",802,802,98799389558301.7,56730979716099.4,5436461937.89989,7745236.36438298,"GNB + TNB + GNS + Farmer",54,13
"803",803,803,98706680350062.7,51581460281433.4,5472440250.69992,7808612.10041674,"GNB + TNB + GNS + Farmer",54,14
"804",804,804,62849012046596,26185092904102.8,5251928429.77161,8168004.82375594,"GNB + TNB + GNS + Farmer",54,15
"805",805,805,94893544357544,57625182316587.1,5395495227.35882,7736353.29552792,"GNB + TNB + GNS + Farmer",54,16
"806",806,806,63984988752090.4,29708511941826.4,5171627510.7508,8136567.44617187,"GNB + TNB + GNS + Farmer",54,17
"807",807,807,88638432065683.4,41577790843031.4,5386172084.99034,7937289.41211955,"GNB + TNB + GNS + Farmer",54,18
"808",808,808,66333593942942.6,32119979227274.9,5176024112.61734,8107770.40443466,"GNB + TNB + GNS + Farmer",54,19
"809",809,809,91939065083164.3,48047722341237.5,5412716753.25776,7889116.83599641,"GNB + TNB + GNS + Farmer",54,20
"810",810,810,70650692007165.1,31561656927752.9,5195876224.33774,8078892.04812603,"GNB + TNB + GNS + Farmer",54,21
"811",811,811,61425677517404.6,28544170400929.1,5137410111.52404,8188919.44655129,"GNB + TNB + GNS + Farmer",54,22
"812",812,812,64811145096605.3,30089450920958.8,5151240113.76797,8126468.15492122,"GNB + TNB + GNS + Farmer",54,23
"813",813,813,64966620914421.8,26982674799927.3,5232089290.0952,8156944.09862627,"GNB + TNB + GNS + Farmer",54,24
"814",814,814,98527861567034.1,43956161285863.1,5494706815.7831,7863981.7942722,"GNB + TNB + GNS + Farmer",54,25
"815",815,815,80040535516229.7,36287687284785.1,5349916496.70172,8006251.2162181,"GNB + TNB + GNS + Farmer",54,26
"816",816,816,98508125017380.9,53702470197653,5452872462.68024,7825229.18150957,"GNB + TNB + GNS + Farmer",54,27
"817",817,817,78247927610574.7,37148377849190.3,5343799760.04301,8019374.64112356,"GNB + TNB + GNS + Farmer",54,28
"818",818,818,95542176614894.2,41574164002180,5463551369.41015,7878610.57852005,"GNB + TNB + GNS + Farmer",54,29
"819",819,819,82377045380640.3,39334494392318.2,5347605437.14187,7974510.68419802,"GNB + TNB + GNS + Farmer",54,30
"820",820,820,81412922813175,37954023823183.8,5356750636.90087,7997113.81664298,"GNB + TNB + GNS + Farmer",54,31
"821",821,821,70225432967021.4,33523870113353.4,5281900659.58812,8058678.95705067,"GNB + TNB + GNS + Farmer",54,32
"822",822,822,60735547105419.3,25573285248872.4,5224191353.26728,8213140.22807055,"GNB + TNB + GNS + Farmer",54,33
"823",823,823,85184317259866.9,40135373695248.7,5407895454.06975,7963396.80974531,"GNB + TNB + GNS + Farmer",54,34
"824",824,824,68607221833525.9,29491582187486.4,5284888033.33172,8125105.07305518,"GNB + TNB + GNS + Farmer",54,35
"825",825,825,60293146474354.3,26785116412183.2,5124829604.44036,8196925.27688321,"GNB + TNB + GNS + Farmer",54,36
"826",826,826,72048223083611.4,30840228171448.6,5299893130.81244,8102124.42776514,"GNB + TNB + GNS + Farmer",54,37
"827",827,827,67954742737256.7,32957185891220.7,5190955649.54897,8074337.31436056,"GNB + TNB + GNS + Farmer",54,38
"828",828,828,85846571544921.6,42787264266246.3,5372941064.44452,7915361.02678074,"GNB + TNB + GNS + Farmer",54,39
"829",829,829,93995969671618.4,50687213237897.9,5428254818.01361,7846513.63508973,"GNB + TNB + GNS + Farmer",54,40
"830",830,830,93259876131554.7,48351228674175.8,5418313853.59562,7866406.13305474,"GNB + TNB + GNS + Farmer",54,41
"831",831,831,91131285732776.3,50772469755055.4,5393356760.01565,7829900.8336904,"GNB + TNB + GNS + Farmer",54,42
"832",832,832,67448606346397.4,28132742886113.2,5273360105.83472,8144167.73404141,"GNB + TNB + GNS + Farmer",54,43
"833",833,833,83775550946472.8,40231659353914.2,5353529298.65192,7948503.84066957,"GNB + TNB + GNS + Farmer",54,44
"834",834,834,68329971703733.1,32097837685837.8,5210539059.60248,8097061.52995161,"GNB + TNB + GNS + Farmer",54,45
"835",835,835,76282756135620.9,30873419341541.8,5321107779.7299,8029457.50604776,"GNB + TNB + GNS + Farmer",54,46
"836",836,836,86559937290471.9,42323810097880.2,5386557043.43771,7940779.42665177,"GNB + TNB + GNS + Farmer",54,47
"837",837,837,65758539260610,28760693946212.5,5252526763.44373,8144848.80074662,"GNB + TNB + GNS + Farmer",54,48
"838",838,838,73125130519056.1,31989103289241.3,5221541347.87885,8067335.08145873,"GNB + TNB + GNS + Farmer",54,49
"839",839,839,102794985906119,47363914838258.1,5513495257.8839,7858885.05030963,"GNB + TNB + GNS + Farmer",54,50
"840",840,840,106860601445144,53927434610384.5,5533704029.79447,7791924.45279689,"GNB + TNB + GNS + Farmer",55,1
"841",841,841,104319477846992,60345809263554.1,5474792560.45193,7724196.27755354,"GNB + TNB + GNS + Farmer",55,2
"842",842,842,61405227238021.6,25479844074774.3,5220270687.62246,8212597.86681474,"GNB + TNB + GNS + Farmer",55,3
"843",843,843,62109121086628.8,27592186456028.7,5218537495.49755,8161335.08153417,"GNB + TNB + GNS + Farmer",55,4
"844",844,844,86710228249688.4,40546456740882.7,5392703564.92317,7959871.29694659,"GNB + TNB + GNS + Farmer",55,5
"845",845,845,84131252779562,35762575729165.8,5410483188.7193,7980160.13091133,"GNB + TNB + GNS + Farmer",55,6
"846",846,846,100569180364857,56980396128723.6,5452052072.11464,7739614.33626982,"GNB + TNB + GNS + Farmer",55,7
"847",847,847,81928152087271.3,34743318095016,5379626293.06121,8009712.04918808,"GNB + TNB + GNS + Farmer",55,8
"848",848,848,78136322497936.6,35163911134490.4,5326131050.96904,8051471.67680248,"GNB + TNB + GNS + Farmer",55,9
"849",849,849,102897143782261,58816687444699.1,5458273797.24204,7735575.62263932,"GNB + TNB + GNS + Farmer",55,10
"850",850,850,74333873231409.8,28896452785655.8,5334810360.05475,8141720.32879432,"GNB + TNB + GNS + Farmer",55,11
"851",851,851,105029999581259,54995496361674.9,5498824853.22476,7778850.59881611,"GNB + TNB + GNS + Farmer",55,12
"852",852,852,80077599483031.8,33698689521542.6,5369794976.57242,8026413.65587595,"GNB + TNB + GNS + Farmer",55,13
"853",853,853,75081585179479.5,36417170454852.9,5297369194.49665,8025216.28163431,"GNB + TNB + GNS + Farmer",55,14
"854",854,854,106307766149597,56175030442780.4,5486796704.19657,7757185.19178735,"GNB + TNB + GNS + Farmer",55,15
"855",855,855,89240310870279.5,39539381357684.6,5420294764.71073,7949671.10954966,"GNB + TNB + GNS + Farmer",55,16
"856",856,856,73704591350697.6,30727781243320.6,5312354383.53197,8117808.80230739,"GNB + TNB + GNS + Farmer",55,17
"857",857,857,70347253384983.1,31540510152299.9,5247582022.50161,8085532.61354222,"GNB + TNB + GNS + Farmer",55,18
"858",858,858,84158474058183,38555472987707.6,5359336270.79933,7971843.63894865,"GNB + TNB + GNS + Farmer",55,19
"859",859,859,63421008097016.3,27080935833091.3,5236200630.63236,8190627.78294474,"GNB + TNB + GNS + Farmer",55,20
"860",860,860,65306595363578.6,27448217884595.2,5275638014.18616,8172334.88451226,"GNB + TNB + GNS + Farmer",55,21
"861",861,861,97929928377287.2,50701200789429,5463231945.27795,7826433.75787189,"GNB + TNB + GNS + Farmer",55,22
"862",862,862,77262944043407.1,38870237036084.6,5281654236.49559,7975274.28301033,"GNB + TNB + GNS + Farmer",55,23
"863",863,863,87587591284091.1,48827705806229.6,5349165344.19664,7862442.94447685,"GNB + TNB + GNS + Farmer",55,24
"864",864,864,68390232076204.5,30020471303969.8,5269293269.34611,8125107.95700221,"GNB + TNB + GNS + Farmer",55,25
"865",865,865,75853381158167.7,32288218747758.7,5319604993.28352,8066988.67164311,"GNB + TNB + GNS + Farmer",55,26
"866",866,866,91563239593310.3,42062855929171.5,5432368452.00042,7924922.60042911,"GNB + TNB + GNS + Farmer",55,27
"867",867,867,99616300113933.4,55094371433144.9,5441449676.20237,7757783.03718451,"GNB + TNB + GNS + Farmer",55,28
"868",868,868,66685696670289.4,26668709288714.2,5228166523.82144,8151418.30025776,"GNB + TNB + GNS + Farmer",55,29
"869",869,869,81910080943952.8,38247341337716.7,5339580035.83908,7977307.42099991,"GNB + TNB + GNS + Farmer",55,30
"870",870,870,79097497987344.3,33368983395388.4,5397067928.42358,8036591.0458809,"GNB + TNB + GNS + Farmer",55,31
"871",871,871,66643039128486.8,31422259926894,5241820349.94,8099940.78689564,"GNB + TNB + GNS + Farmer",55,32
"872",872,872,82307379815040.1,36931826938182.7,5353292732.2675,7974438.77822097,"GNB + TNB + GNS + Farmer",55,33
"873",873,873,63826750132690.6,26315799353837.3,5233446742.26849,8180217.28588328,"GNB + TNB + GNS + Farmer",55,34
"874",874,874,79683248987416.9,42248822503382.7,5305334704.71223,7933468.10219195,"GNB + TNB + GNS + Farmer",55,35
"875",875,875,97697167611720.5,44557651135695,5498012785.52323,7858335.38002038,"GNB + TNB + GNS + Farmer",55,36
"876",876,876,96011399269079.9,46074489922390.5,5460963849.43539,7877040.672803,"GNB + TNB + GNS + Farmer",55,37
"877",877,877,94735378499013.8,43664508513033.3,5449472012.71519,7903079.64735153,"GNB + TNB + GNS + Farmer",55,38
"878",878,878,91988618814585.2,45331020611146.3,5427022029.06178,7888991.24130037,"GNB + TNB + GNS + Farmer",55,39
"879",879,879,68559191501166.1,29353451463678.3,5266466234.71179,8123009.99551066,"GNB + TNB + GNS + Farmer",55,40
"880",880,880,102292898519508,52573770319807.9,5471340695.68908,7797248.32390547,"GNB + TNB + GNS + Farmer",55,41
